CB Captura,EAN MUNI,Producto,Factor de Conversión
750-002-001-043,750-002-001-043,Sal 100 g,1
750-002-001-044,750-002-001-044,Sal de Mar 250 g,1
750-002-001-045,750-002-001-045,Semilla de Calabaza Rusa Pelada 250 g,1
750-009-001-046,750-009-001-046,Uva Pasa 100 g,1
750-009-001-047,750-009-001-047,Ciruela Pasa Grande Sin Hueso Deshidratada 250 g,1
750-009-001-048,750-009-001-048,Mix de Frutos Secos 100 g,1
750-009-001-049,750-009-001-049,Mix de Frutos Secos 110 g,1
7501078506034,7501078506034,Pimientos Morrones en Salmuera La Pasiega 390 g,1
7501078506515,7501078506515,Pimiento del Piquillo en Salmuera La Pasiega 410 g,1
7501461802699,7501461802699,Chiles Güeros Guindilla Fruterry Frasco 300 g,1
7501078500452,7501078500452,Aceitunas Verdes La Pasiega Sin Hueso 240 g,1
7501078509806,7501078509806,Mitades de Durazno en Almibar La Pasiega 820 g,1
7501027579843,7501027579843,Pezonera Advanced Evenflo 2 unid,1
7501943484214,7501943484214,Shampoo y Jabón Líquido Huggies Supreme 2 en 1 200 ml,1
7501027592187,7501027592187,Toallitas Húmedas Para Lactancia Advanced Evenflo 40 unid,1
7501249601926,7501249601926,Toallitas Húmedas Postday para Higiene Intima 12 unid,1
7501050624008,7501050624008,Talco Mexsana para Pies 80 g,1
7501054504870,7501054504870,Bálsamo Labial Labello Original 4.8 g,1
7800005082123,7800005082123,Hilo Dental Oral-B Sin Cera 50 m,1
8429420128644,8429420128644,Agua Micelar Isdin Micellar Solution 4 en 1 400 ml,1
3337875543248,3337875543248,Agua Termal Vichy Minéral 89 Fortificador de la Piel 50 ml,1
7502276040436,7502276040436,Desodorante Mexsana para Pies en Aerosol Antibacterial + Antitranspirante 150 ml,1
7501056339548,7501056339548,Petrolato Vaseline Original 100 g,1
7506425624669,7506425624669,Toallas Húmedas Huggies Eco Protect 80 unid,1
20800600347,20800600347,Tampones Tampax Super Plus 10 unid,1
7794640171420,7794640171420,Tabletas Limpiadoras Corega Tabs 3 Minutos 30 unid,1
7506425623815,7506425623815,Desinfectante Antibacterial Escudo de Superficies en Aerosol 400 ml,1
7501019051104,7501019051104,Toallas Femeninas Tena para Higiene Intima Lady Discret Extra Nocturna 8 unid,1
7506307505673,7506307505673,Kit Agua Micelar Bioderma Sensibio H2o 500ml + 250ml 2 unid,1
841068581782,841068581782,Vino Blanco Verdejo Berceo D.O. Rueda 2017 750 ml,1
841068571873,841068571873,Vino Tinto Garnacha Más de Berceo D.O Rueda 2018 750 ml,1
8421950473010,8421950473010,Vino Tinto Tempranillo El Torito 750 ml,1
8421950424043,8421950424043,Vino Tinto Tempranillo El Plano D.O. Rueda 2020 750 ml,1
8410685712440,8410685712440,Vino Tinto Tempranillo Más de Berceo D.O. Rueda 750 ml,1
8410685612115,8410685612115,Vino Tinto Tempranillo Berceo D.O. Rueda 2020 750 ml,1
8501110080439,8501110080439,Ron Havana Club Añejo 7 Años 700 ml,1
5000281055381,5000281055381,Ron Captain Morgan White 700 ml,1
8501110080231,8501110080231,Ron Havana Club Añejo 3 Años 700 ml,1
750-024-006-045,750-024-006-045,Pavo Entero Natural Peso Aprox. 6 kg,1
750-024-006-046,750-024-006-046,Pierna de Cerdo sin Hueso Peso Aprox. 1 kg,1
750-024-006-047,750-024-006-047,Pierna de Cerdo sin Hueso Peso Aprox. 3 kg,1
750-024-006-048,750-024-006-048,Pierna de Cerdo sin Hueso Peso Aprox. 6 kg,1
7501035030169,7501035030169,Sidra Poma Rosa 1.7 l,1
7501035030084,7501035030084,Sidra El Pomar 1.7 l,1
7501019031137,7501019031137,Toallas Femeninas Saba Amore Regular con Alas 8 unid,1
7509546068909,7509546068909,Pasta Dental Colgate Triple Acción 50 ml,1
7702010631191,7702010631191,Cepillo Dental Colgate Triple Acción 1 unid,1
7501019068515,7501019068515,Pantiprotectores Saba Diarios Regular 28 unid,1
7506078959989,7506078959989,Tinte Para Cabello Garnier Nutrisse Coloríssimos 5562 Fresa 1 unid,1
7501061810636,7501061810636,Cepillo Dental Doraldent Superior 1 unid,1
7502254073821,7502254073821,Desinfectante Antibacterial Glesol 7 en 1 443 ml,1
7501943474895,7501943474895,Pañales Diapro para Adulto Predoblados Unitalla 10 unid,1
41333428482,41333428482,Pila Alcalina Duracell AAA 6 unid,1
7702031291565,7702031291565,Shampoo Infantil Johnson's Baby Original 200 ml,1
3337875597388,3337875597388,Crema Corporal CeraVe Hidratante para Piel Seca a Muy Seca 454 g,1
41333666426,41333666426,Pila Alcalina Duracell AA 6 unid,1
7891010037185,7891010037185,Crema Johnson's Hidratante Baby Original 200 ml,1
650240013898,650240013898,Crema Facial Teatrical Con Rosas y Lanolina 52 g,1
7501032901851,7501032901851,Repelente de Mosquitos OFF! en Spray 177 ml,1
4005900259615,4005900259615,Protector Solar Nivea Sun FPS 50+ Hidratación Prolongada con Pantenol 200 ml,1
7501027579683,7501027579683,Bolsas Almacenadoras de Leche Materna Evenflo Advanced Pre-esterilizadas 25 Bolsas 1 unid,1
7501050624015,7501050624015,Talco Mexsana para Caballero 160 g,1
7501027560131,7501027560131,Protectores Desechables Evenflo Advanced para Lactancia Caja 40 unid,1
5000291025633,5000291025633,Ginebra Tanqueray London Extra Dry 750 ml,1
7501043700504,7501043700504,Jarabe Natural La Madrileña Endulzante 1 l,1
7501043709354,7501043709354,Licor Flamingo de Naranja Curacao 1 l,1
7503023578431,7503023578431,Licor de Caña Los Reyes Añejo 250 ml,1
7501043707459,7501043707459,Licor Flamingo de Durazno 1 l,1
7610594252049,7610594252049,Licor Kahlúa de Café 1 l,1
6860840001070,6860840001070,Mezcal El Recuerdo de Oaxaca Abocado con Gusano 750 ml,1
7501005617338,7501005617338,Tequila 100 Años Reposado 700 ml,1
7501035012219,7501035012219,Tequila Jose Cuervo Tradicional Plata 695 ml,1
7501035043169,7501035043169,Tequila Maestro Dobel Diamante 700 ml,1
823703802555,823703802555,Aceite Vegetal Máxima 800 ml,1
7501005600781,7501005600781,Tequila Sauza Reposado 1 l,1
7501005600804,7501005600804,Tequila Sauza Reposado 700 ml,1
7501005617505,7501005617505,Tequila Hornitos Reposado 700 ml,1
7501151075013,7501151075013,Tequila Siete Lenguas Blanco 750 ml,1
7501053160718,7501053160718,Vino Tinto L.A. Cetto Tempranillo 750 ml,1
85000007839,85000007839,Vino Rosado Gallo Family White Zinfandel 750 ml,1
7501053160206,7501053160206,Vino Rosado L.A. Cetto Blanc de Zinfandel 750 ml,1
75003023578325,75003023578325,Vino Tinto Chateau Domecq Cosecha Seleccionada 750 ml,1
7501053160084,7501053160084,Vino Tinto La Cetto Reserva Privada 750 ml,1
8421293031007,8421293031007,Vino Tinto Viñas del Vero 2019 750 ml,1
5000267023601,5000267023601,Whisky Johnnie Walker Black Label 1 l,1
5011007015497,5011007015497,Whisky Jameson 750 ml,1
13602000101,13602000101,Polvo para Hornear Relax 50 g,1
13602000200,13602000200,Polvo para Hornear Relax 100 g,1
750-018-001-001,750-018-001-001,Caja de Dulces Cháak Grande (13 Dulces) 705 g,1
750-018-001-002,750-018-001-002,Caja de Dulces Cháak Grande Premium (17 Dulces) 1000 g,1
750-003-001-001,750-003-001-001,Rosca de Reyes Tradicional Grande 1.8 kg,1
658480001262,658480001262,Tostadas de Maíz Sanissimo Clásica 216 g,1
18076809578216,18076809578216,Pasta Barilla Spaghetti N.5 200 g,1
28076809513061,28076809513061,Pasta Barilla Codo N. 2 200 g,1
28076809513023,28076809513023,Pasta Barilla Fideo N. 0 200 g,1
8076809074742,8076809074742,Pasta Barilla Lasagne 500 g,1
18076809571194,18076809571194,Pasta Barilla Fusilli 500 g,1
28076809515201,28076809515201,Pasta Barilla Spaghetti N.5 500 g,1
16000446830,16000446830,Barras Nature Valley Crunchy con Avenga Integral y Miel 12 Piezas 252 g,1
36731135513,36731135513,Hojuelas Quaker de Avena Integral 475 g,1
7500478021314,7500478021314,Cereal Quaker en Polvo con Avena con Cocoa Sin Azúcar 300 g,1
16000446847,16000446847,Barras Nature Valley Trail Mix de Granola Suave 12 Piezas 210 g,1
17501058636420,17501058636420,Alímento Líquido Carnation Base Vegetal Origen de Almendra 750 ml,1
38000147999,38000147999,"Barras Special K de Cacahuate, Arándanos, Pasas y Almendras 165 g",1
38000148026,38000148026,Barras Special K de Cacahuate Sabor Chocolate Obscuro y Almendras 165 g,1
7501000909759,7501000909759,Papilla Gerber Junior Frutas Mixtas Etapa 4 Pouch 120 g,1
7501000909728,7501000909728,Papilla Gerber Junior Manzana Guayaba y Plátano Etapa 4 Pouch 120 g,1
7501000909742,7501000909742,Papilla Gerber Junior Pera Mango Etapa 4 Pouch 120 g,1
75003456,75003456,Papilla Gerber Frutas Tropicales Etapa 2 113 g,1
7501058614131,7501058614131,Papilla Gerber Junior Durazno Etapa 4 Pouch 110 g,1
7501058614124,7501058614124,Papilla Gerber Junior Mango Etapa 4 Pouch 110 g,1
7501058614322,7501058614322,Papilla Gerber Junior Manzana Etapa 4 Pouch 110 g,1
7501000910397,7501000910397,Papilla Gerber Guayaba Etapa 2 113 g,1
75013400,75013400,Papilla Gerber Cosecha Natural Manzana Etapa 1 71 g,1
75013332,75013332,Papilla Gerber Cosecha Natural Pera Etapa 1 71 g,1
75015374,75015374,Papilla Gerber Cosecha Natural Mango Etapa 1 71 g,1
75013363,75013363,Papilla Gerber Cosecha Natural Durazno Etapa 1 71 g,1
7501058635372,7501058635372,Papilla Gerber Comidita Casera Jamón y Verduras Etapa 2 113 g,1
7501058651112,7501058651112,Papilla Gerber Junior Manzana Mango Etapa 4 Pouch 95 g,1
7506475102476,7506475102476,Papilla Gerber Cosecha Natural Durazno Etapa 2 100 g,1
7506475102483,7506475102483,Papilla Gerber Cosecha Natural Ciruela Pasa Etapa 2 100 g,1
7506475102490,7506475102490,Papilla Gerber Cosecha Natural Frutas Mixtas Etapa 2 100 g,1
7506475102469,7506475102469,Papilla Gerber Cosecha Natural Mango Etapa 2 100 g,1
7506475102421,7506475102421,Papilla Gerber Cosecha Natural Manzana Etapa 2 100 g,1
7506475102506,7506475102506,Papilla Gerber Cosecha Natural Plátano Etapa 2 100 g,1
7506475102537,7506475102537,"Papilla Gerber Comidita Casera Pollo, Verduras y Arroz Etapa 2 100 g",1
7506475102520,7506475102520,"Papilla Gerber Comidita Casera Res, Verduras y Arroz Etapa 2 100 g",1
7506475102513,7506475102513,Papilla Gerber Cosecha Natural Zanahoria Etapa 2 100 g,1
7501058656339,7501058656339,"Cereal Gerber Infantil 4 Cereales (Avena, Arroz, Trigo y Cebada) 270 g",1
750-017-001-001,750-017-001-001,Filete de Tilapia Peso Aprox 220 g,1
750-017-001-002,750-017-001-002,Filete de Salmon Lomo Corte Reina Peso Aprox. 190 g,1
750-017-001-003,750-017-001-003,Atún Medallón Nacional Peso Aprox 190 g,1
750-017-001-004,750-017-001-004,Camaron de Pacotilla 250 g,1
750-017-001-005,750-017-001-005,Camarón Mediano 21/25 250 g,1
7501055374571,7501055374571,Crema Santa Clara 420 ml,1
7501055900060,7501055900060,Leche Alpura Vaquitas Chocolate 1 l,1
7501024595792,7501024595792,"Chocolates con Leche, Leche y Almendras y Amargo Hershey´s Kisses Regalo 172.9 g",1
7501024599318,7501024599318,Chocolates con Leche Hershey´s Hearts Edición Limitada 85.5 g,1
7502271912103,7502271912103,Chocolates con Leche con Cacahuate M&M's Regalo 119 g,1
7501024595761,7501024595761,Chocolates Cookies 'N' Creme & Milk Hershey´s Kisses Regalo 84.3 g,1
7501024599301,7501024599301,Chocolates Hershey´s Hearts Edición Limitada 123 g,1
7501024595785,7501024595785,Chocolates con Leche y Amargo Hershey´s Kisses Regalo 127.4 g,1
7501024595426,7501024595426,Chocolates Hershey´s Kisses Lava Cake 110 g,1
750102459575,750102459575,Chocolates con Leche Hershey´s Kisses 45.8 g,1
800050023601,800050023601,Chocolates Ferrero Rocher Corazón 25 g,1
7898024395072,7898024395072,Chocolates Ferrero Rocher Caja Corazón 100 g,1
7502271912240,7502271912240,Chocolates Snickers MilkyWay Surtido 26.5 g,1
75014339,75014339,Salsa de Tomate Catsup Del Monte Squeeze 220 g,1
758104007905,758104007905,Agua Levité De Sabor Piña Y Coco 1.4 l,1
7501055914814,7501055914814,Yoghurt Alpura Bebible con Piña Coco 220 g,1
7501055914838,7501055914838,Yoghurt Alpura Bebible con Durazno 220 g,1
7501055914821,7501055914821,Yoghurt Alpura Bebible con Manzana 220 g,1
7500462700782,7500462700782,Papas Yumi Caseras Sabor Sal 45 g,1
7500462700799,7500462700799,Papas Yumi Caseras Sabor Adobo 45 g,1
7500463297700,7500463297700,Papas Yumi Caseras Sabor Queso 45 g,1
7500463297717,7500463297717,Papas Yumi Caseras Sabor Sal 90 g,1
7500463297724,7500463297724,Papas Yumi Caseras Sabor Adobo 90 g,1
7500463297731,7500463297731,Papas Yumi Caseras Sabor Queso 90 g,1
7501055303786,7501055303786,Refresco Fresca Toronja 600 ml,1
7501055303885,7501055303885,Refresco Fresca Toronja 2 l,1
7501055339983,7501055339983,Refresco Sidral Mundet Manzana 600 ml,1
7501055340040,7501055340040,Refresco Sidral Mundet Manzana Light 600 ml,1
7501055303878,7501055303878,Refresco Fanta Naranja 2 l,1
7501055305650,7501055305650,Refresco Sprite Lima-Limón 2 l,1
7501008044278,7501008044278,Cereal Zucaritas Caja 665 g,1
75003166,75003166,Jugo Boing Mediano de Fresa 500 ml,1
75003104,75003104,Jugo Boing De Mango Mediano 500 ml,1
75003180,75003180,Jugo Boing Uva 500 ml,1
7503029942823,7503029942823,Bistec de Cerdo Rebanado Congelado 500 g,1
7503029942830,7503029942830,Molida de Cerdo Congelada 500 g,1
7503029942908,7503029942908,Molida de Res 500 g,1
7503029942847,7503029942847,Pastor de Cerdo 500 g,1
7503029942854,7503029942854,Bistec de Res Centro Rebanado 500 g,1
7503029942861,7503029942861,Bistec de Res Gusneck Pulpa Blanca 500 g,1
7503029942717,7503029942717,Cecina de Res 500 g,1
7503029942878,7503029942878,Alitas de Pollo Adobadas 500 g,1
7503029942885,7503029942885,Boneless de Pollo Empanizadas 500 g,1
7503029942892,7503029942892,Papa Gajo Sazonada 500 g,1
75003135,75003135,Jugo Boing de Guayaba Mediano 500 ml,1
75003159,75003159,Jugo Boing de Manzana Mediano 500 ml,1
7501039400807,7501039400807,Jugo Boing de Mango Grande 1000 ml,1
7501039400814,7501039400814,Jugo Boing de Guayaba Grande 1000 ml,1
7501039400838,7501039400838,Jugo Boing de Manzana Grande 1000 ml,1
7501039400845,7501039400845,Jugo Boing de Fresa Grande 1000 ml,1
7501039400852,7501039400852,Jugo Boing de Piña Grande 1000 ml,1
7501039400630,7501039400630,Jugo Boing de Uva-Arándano Grande 1000 ml,1
7501039400876,7501039400876,Jugo Boing de Naranja Grande 1000 ml,1
19836103809,19836103809,Jugo Boing de Fresa Botella 354 ml,1
19836103816,19836103816,Jugo Boing de Mango Botella 354 ml,1
19836103823,19836103823,Jugo Boing de Guayaba Botella 354 ml,1
19836103830,19836103830,Jugo Boing de Uva Botella 354 ml,1
19836103601,19836103601,Jugo Boing de Fresa Lata 340 ml,1
19836103618,19836103618,Jugo Boing de Mango Lata 340 ml,1
19836103625,19836103625,Jugo Boing de Guayaba Lata 340 ml,1
19836103632,19836103632,Jugo Boing de Manzana Lata 340 ml,1
893928002832,893928002832,Vino Bocelli Prossecco 750 ml,1
8032770291212,8032770291212,Vino Brut Sparkling Rose 750 ml,1
8410023095402,8410023095402,Ginebra Mom Love 700 ml,1
7503031470468,7503031470468,Baileys Baileys Shakeado Corajillo (4 Piezas De 100ml C/u Carajillo) 100 ml,1
5000299605950,5000299605950,Ginebra Beefeater London Pink Strawberry 700 ml,1
5000299618394,5000299618394,Ginebra Beefeater London Blackberry 700 ml,1
5000291026395,5000291026395,Ginebra Tanqueray Classic London Dry 750 ml con copa 750 ml,1
7312040552733,7312040552733,Vodka Absolut Sandia 750 ml,1
5900191016444,5900191016444,Vodka Wyborowa Tamarindo 750 ml,1
7610113016534,7610113016534,Ron Bacardi Blanco edición Halloween 750 ml,1
7503023578325,7503023578325,Vino Tinto Chateau Domeq Vino tinto 750 ml,1
7503016596398,7503016596398,Mezcal Amarás Verde 750 ml,1
7501461828163,7501461828163,Frijol Media Oreja 250 g,1
7501461828170,7501461828170,Frijol Ayocote Negro 500 g,1
7501461828187,7501461828187,Frijol Mungo 500 g,1
7501461828194,7501461828194,Lenteja Amarilla 500 g,1
7501461828200,7501461828200,Chicharo Mitades 500 g,1
7501461828217,7501461828217,Cacao Nibs Cacao Nibs 250 g,1
7501461828224,7501461828224,Nuez de la India Grande 250 g,1
7501461828231,7501461828231,Pistache Tostado con Sal 250 g,1
7501461828248,7501461828248,Nuez de la India Tostada con Sal 250 g,1
7501461828255,7501461828255,Macadamia Granillo 250 g,1
7501461828262,7501461828262,Te Tila Tila 250 g,1
75001766,75001766,Jugo Boing de Fresa Chico 250 ml,1
7501039400821,7501039400821,Jugo Boing de Uva Grande 1000 ml,1
27506425613186,27506425613186,Papel Higiénico Vogue Manzanilla 600 Hojas 4 rollos,1
7501072215208,7501072215208,Alimento para perros Purina Bonelo Adulto Carne 20 kg,1
7501072212313,7501072212313,Premios Caninos Alpo T BONZ Ribeye 128 g,1
7501072212320,7501072212320,Premios Caninos Alpo T BONZ Pollo 128 g,1
7501072212887,7501072212887,Premios Felinos Purina Felix Bocaditos 59.5 g,1
7501072213270,7501072213270,Premios Felinos Bonzo Pollo y Carne 60 g,1
7501072210890,7501072210890,Alimento para perros EXCELLENT Adulto Pollo 20 kg,1
7501072210814,7501072210814,Alimento para perros EXCELLENT Adulto 7.5 kg,1
7501072205384,7501072205384,Alimento para perros EXCELLENT Cachorros 4 kg,1
7501072210784,7501072210784,Alimento para perros EXCELLENT Cachorros 3.5 kg,1
7501072205421,7501072205421,Alimento para perros EXCELLENT Adulto 4 kg,1
7501024431960,7501024431960,Bolsas Biodegradables ProPets para Desechos 5 rollos,1
7501024423651,7501024423651,Pelota ProPets Jumbo 1 unid,1
7501024423637,7501024423637,Pelota ProPets Blanda con Cascabel 1 unid,1
7501024423644,7501024423644,Pelota ProPets Extradura con Cascabel 1 unid,1
7501024432196,7501024432196,Pelota ProPets Jumbo con Jaladera 1 unid,1
7503011678495,7503011678495,Premios Caninos DeliRicos Hueso chico 100 g,1
7503011678051,7503011678051,Premios Caninos DeliRicos Hueso chico 250 g,1
7503011678228,7503011678228,Premios Caninos DeliRicos Animalitos 100 g,1
7503011678501,7503011678501,Premios Caninos DeliRicos Hueso mediano 100 g,1
7500462946401,7500462946401,Premios Caninos Higado de Res Mitz 65 g,1
7500462946418,7500462946418,Premios Caninos Higado de Res Mitz 150 g,1
7503032489155,7503032489155,Premios Caninos Patas de Pollo Mitz 10 unid,1
7501461828156,7501461828156,Garbanzo 250 g,1
7503001750569,7503001750569,Cacahuate Japonés Nakamura 150 g,1
7503001750040,7503001750040,Cacahuate Japonés Nakamura Sabor Limón 150 g,1
7503023445917,7503023445917,Cacahuate Nakamura Sabor Habanero 150 g,1
7503001750057,7503001750057,Cacahuate Holandés Nakamura Sabor Chile y Limón 150 g,1
7503033983263,7503033983263,Cacahuate Español Nakamura Sazonado con Sal de Mar 120 g,1
7503001750033,7503001750033,Cacahuate Nakamura Sabor Sal y Limón 120 g,1
7503001750026,7503001750026,Cacahuate Frito Nakamura Enchilado 120 g,1
7503023445931,7503023445931,Mezcla de Cacahuates Nakamura Cantinera 100 g,1
7503033983058,7503033983058,Barras Green Mountain de Granola con Frutos Secos Caja 6 piezas 150 g,1
7503023445481,7503023445481,Barras Green Mountain de Granola con Chispas de Chocolate Caja 6 piezas 144 g,1
7503033983041,7503033983041,Barras Green Mountain de Granola con Cobertura de Chocolate Caja 6 piezas 180 g,1
7503001750934,7503001750934,Barras Green Mountain con Nueces y Cobertura de Chocolate Caja 6 piezas 210 g,1
7503033983034,7503033983034,Barras Green Mountain de Cacahuate con Chispas de Chocolate Caja 6 piezas 210 g,1
7503033983065,7503033983065,Barras Green Mountain de Cacahuate con Trozos de Chocolate Amargo Caja 6 piezas 150 g,1
7503029942946,7503029942946,Hamburguesa de Res 500 g,1
7503029942939,7503029942939,Tender de Pollo Empanizado 500 g,1
7503019697740,7503019697740,"Mezcla de Cacahuates Botanz Garbanzo Enchilado, Pepita de Calabaza Enchilada y Haba Frita 180 g",1
7503019697726,7503019697726,Mezcla de Cacahuates Botanz Pepita de Calabaza y Fritura de Maíz 180 g,1
7503019697801,7503019697801,Cacahuate Japonés Botanz 180 g,1
7503019697702,7503019697702,Cacahuate Holandés Botanz Sabor Chile y Limón 180 g,1
